osm_id,code,fclass,population,name,geometry,geometry_wkt
1190564935,1003,village,5000,Norton Bridge,POINT (80.5206586 6.9153603),POINT (80.520659 6.91536)
1223037744,1003,village,5000,Kandakuli,POINT (79.7262601 8.2141932),POINT (79.72626 8.214193)
1231840776,1010,suburb,5000,Telijjawila,POINT (80.4974649 6.025379),POINT (80.497465 6.025379)
1237275871,1003,village,10000,Galkulama,POINT (80.4998012 8.2751604),POINT (80.499801 8.27516)
1239429314,1002,town,5000,Bamunakotuwa,POINT (80.2494401 7.5723539),POINT (80.24944 7.572354)
1239442633,1003,village,5000,Dampelessa,POINT (80.2096726 7.4111676),POINT (80.209673 7.411168)
1239482971,1003,village,5000,Kalugamuwa,POINT (80.2590363 7.4500568),POINT (80.259036 7.450057)
1239560146,1002,town,20000,Alawwa,POINT (80.2392415 7.2940156),POINT (80.239242 7.294016)
1239591372,1002,town,15000,Padeniya,POINT (80.2219283 7.6555886),POINT (80.221928 7.655589)
1239651747,1003,village,10000,Daladagama,POINT (80.2502341 7.8214845),POINT (80.250234 7.821484)
1239690493,1002,town,10000,Maho,POINT (80.273567 7.8239143),POINT (80.273567 7.823914)
1241525013,1002,town,5000,Giritale,POINT (80.9244422 8.000262),POINT (80.924442 8.000262)
1241588299,1003,village,5000,Ranpokunagama,POINT (80.1099421 7.136873),POINT (80.109942 7.136873)
1241639671,1003,village,5000,Naiwala,POINT (80.0309 7.1593736),POINT (80.0309 7.159374)
1241668462,1003,village,5000,Kalagedihena,POINT (80.0597034 7.1192313),POINT (80.059703 7.119231)
1242638983,1003,village,5000,Walahanduwa,POINT (80.2547098 6.0504945),POINT (80.25471 6.050494)
1242646684,1003,village,5000,Haliwala,POINT (80.2434977 6.0461098),POINT (80.243498 6.04611)
1242646685,1003,village,5000,Akmeemana,POINT (80.2609968 6.0695562),POINT (80.260997 6.069556)
1242694029,1003,village,5000,Potankadu,POINT (81.0083665 8.3476138),POINT (81.008366 8.347614)
1242700528,1003,village,5000,Kanniya,POINT (81.1671242 8.6184026),POINT (81.167124 8.618403)
1242724515,1003,village,5000,Kinniya,POINT (81.1912179 8.5016494),POINT (81.191218 8.501649)
1242793101,1003,village,5000,Uppuveli,POINT (81.217817 8.6013344),POINT (81.217817 8.601334)
1245022182,1003,village,1000,Ponnalai,POINT (79.9174453 9.7507128),POINT (79.917445 9.750713)
1245037503,1003,village,5000,Vallipuram,POINT (80.2426229 9.7884388),POINT (80.242623 9.788439)
1245043181,1002,town,41400,Chavakachcheri,POINT (80.1643076 9.6579014),POINT (80.164308 9.657901)
1245043224,1002,town,5000,Navatkuli,POINT (80.0831893 9.6626751),POINT (80.083189 9.662675)
1252523233,1002,town,15000,Rawathawatta,POINT (79.8850579 6.7880501),POINT (79.885058 6.78805)
1261568432,1003,village,6000,Badalgama,POINT (79.9855834 7.2864141),POINT (79.985583 7.286414)
1268352826,1004,hamlet,500,Dalupotha,POINT (79.8517467 7.2279307),POINT (79.851747 7.227931)
1269983060,1002,town,15000,Dungalpitiya,POINT (79.8320301 7.14691),POINT (79.83203 7.14691)
1269983065,1002,town,5000,Kapungoda,POINT (79.841015 7.1189172),POINT (79.841015 7.118917)
1269988029,1003,village,5000,Nugape,POINT (79.8657444 7.0491582),POINT (79.865744 7.049158)
1269994494,1003,village,5000,Kurana,POINT (79.8564854 7.194552),POINT (79.856485 7.194552)
1278095689,1004,hamlet,15000,Weligampitiya,POINT (79.8947761 7.0692495),POINT (79.894776 7.06925)
1278101167,1004,hamlet,5000,Nadagamuwa,POINT (79.9490063 7.1228292),POINT (79.949006 7.122829)
1278101263,1003,village,5000,Niwandama,POINT (79.9332251 7.0888793),POINT (79.933225 7.088879)
1278101317,1003,village,5000,Makawita,POINT (79.9348318 7.1043608),POINT (79.934832 7.104361)
1278101424,1003,village,5000,Batapotha,POINT (79.956178 7.1211745),POINT (79.956178 7.121174)
1292892060,1003,village,5000,Bollatha,POINT (79.9320835 7.0632029),POINT (79.932084 7.063203)
1292892090,1003,village,5000,Ihala Imbulgoda,POINT (79.9929054 7.0421484),POINT (79.992905 7.042148)
1292892112,1004,hamlet,500,Mei Gaha Junction,POINT (79.929891 7.0591812),POINT (79.929891 7.059181)
1292892213,1003,village,5000,Kirillawala,POINT (79.9902341 7.0346833),POINT (79.990234 7.034683)
1306560765,1003,village,5000,Poonugala,POINT (80.3642018 7.0595399),POINT (80.364202 7.05954)
1306560769,1003,village,5000,Gonagamuwa,POINT (80.3661169 7.0267737),POINT (80.366117 7.026774)
1306560772,1004,hamlet,500,Wewelthalawa,POINT (80.3855737 7.0511922),POINT (80.385574 7.051192)
1306560777,1003,village,5000,Malalpola,POINT (80.3345902 7.061712),POINT (80.33459 7.061712)
1306560780,1004,hamlet,500,Halgolla,POINT (80.3669484 7.0406296),POINT (80.366948 7.04063)
1370722181,1003,village,5000,Delpe,POINT (79.9352442 7.0211611),POINT (79.935244 7.021161)
1400410588,1002,town,26700,Chilaw,POINT (79.7953575 7.5762564),POINT (79.795358 7.576256)
1400420567,1003,village,5000,Kakkapalliya,POINT (79.8215796 7.5299613),POINT (79.82158 7.529961)
1400420569,1003,village,5000,Mahawewa,POINT (79.8283059 7.4539599),POINT (79.828306 7.45396)
1400420570,1003,village,5000,Mundalama,POINT (79.8272454 7.7880299),POINT (79.827245 7.78803)
1464686517,1010,suburb,15000,Koswatta,POINT (79.8972131 7.3708832),POINT (79.897213 7.370883)
1464688730,1003,village,5000,Bothalegama,POINT (79.8805094 7.3641919),POINT (79.880509 7.364192)
1466614123,1003,village,2500,Kirimetiyana,POINT (79.8860692 7.3543201),POINT (79.886069 7.35432)
1473109327,1003,village,0,Koswatta,POINT (79.8925803 7.3659684),POINT (79.89258 7.365968)
1478756012,1004,hamlet,500,Megahawella NWP,POINT (79.9038177 7.3793912),POINT (79.903818 7.379391)
1494019080,1002,town,15000,Kaithady,POINT (80.1036274 9.6877397),POINT (80.103627 9.68774)
1494019659,1003,village,5000,Madduvil,POINT (80.1490346 9.6888047),POINT (80.149035 9.688805)
1494022576,1003,village,7000,Vaddukkodai,POINT (79.9487867 9.7281116),POINT (79.948787 9.728112)
1494022611,1003,village,3000,Arali,POINT (79.9488425 9.7091445),POINT (79.948842 9.709144)
1529230874,1003,village,5000,Naadugala,POINT (80.5488308 5.9827303),POINT (80.548831 5.98273)
1529230884,1003,village,5000,Puhulwella,POINT (80.618578 6.0406066),POINT (80.618578 6.040607)
1529264246,1002,town,15000,Katukurunda,POINT (79.9699876 6.5624083),POINT (79.969988 6.562408)
1533923903,1003,village,5000,Kawdana,POINT (79.8747511 6.8445317),POINT (79.874751 6.844532)
1534183371,1002,town,10000,Ambanpola,POINT (80.239316 7.9196719),POINT (80.239316 7.919672)
1535402500,1004,hamlet,500,Kelimune NWP,POINT (80.2939224 7.5653669),POINT (80.293922 7.565367)
1535403961,1004,hamlet,500,Imiyangoda NWP,POINT (80.242107 7.5861546),POINT (80.242107 7.586155)
1535410542,1003,village,500,Werella,POINT (80.2322102 7.6740048),POINT (80.23221 7.674005)
1535431768,1003,village,500,Serumunawewa,POINT (80.2400637 7.8648832),POINT (80.240064 7.864883)
1535455763,1003,village,500,Kaasikote,POINT (80.2451354 7.9404082),POINT (80.245135 7.940408)
1535455787,1003,village,500,Mahagalkadawala,POINT (80.2821909 8.0599555),POINT (80.282191 8.059956)
1536641429,1003,village,500,Katupitigama,POINT (80.2154327 7.89283),POINT (80.215433 7.89283)
1536641432,1003,village,500,Udadiwulwewa,POINT (80.1943159 7.9191458),POINT (80.194316 7.919146)
1536641434,1003,village,500,Walaliya,POINT (80.2109671 7.8638842),POINT (80.210967 7.863884)
1536641439,1003,village,500,Bakmeewewa,POINT (80.1801185 7.8917832),POINT (80.180118 7.891783)
1536648877,1003,village,500,Uduweriya,POINT (80.2451277 7.8507904),POINT (80.245128 7.85079)
1536648880,1003,village,500,Dethewa,POINT (80.2483892 7.8933013),POINT (80.248389 7.893301)
1536648881,1002,town,15000,Nikaweratiya,POINT (80.1157229 7.750383),POINT (80.115723 7.750383)
1536648882,1003,village,500,Nagala,POINT (80.1934576 7.8375261),POINT (80.193458 7.837526)
1536648886,1003,village,500,Ihakolagama,POINT (80.1447903 7.7687081),POINT (80.14479 7.768708)
1536665906,1004,hamlet,500,Elawaka,POINT (80.1381397 7.7238355),POINT (80.13814 7.723836)
1536677008,1004,hamlet,1000,Omaragolla,POINT (80.5418444 7.7016491),POINT (80.541844 7.701649)
1536677011,1004,hamlet,1000,Beligomuwa,POINT (80.5496631 7.7275824),POINT (80.549663 7.727582)
1536677014,1004,hamlet,1000,Weralanda,POINT (80.5506179 7.7179076),POINT (80.550618 7.717908)
1536695366,1002,town,1000,Ibbagamuwa,POINT (80.4496417 7.5479128),POINT (80.449642 7.547913)
1536695369,1002,town,5000,Mælsiripura,POINT (80.5093145 7.6427647),POINT (80.509314 7.642765)
1545216235,1050,locality,1000,Pinnaduwa Interchange,POINT (80.2642681 6.0681239),POINT (80.264268 6.068124)
1578188918,1004,hamlet,0,Dodangoda Interchange,POINT (80.0433432 6.5418156),POINT (80.043343 6.541816)
1578188931,1050,locality,1000,Kurundugahahetekma Interchange,POINT (80.1396954 6.2712978),POINT (80.139695 6.271298)
1578215204,1003,village,1000,Baddegama,POINT (80.1779163 6.1724812),POINT (80.177916 6.172481)
1606175319,1002,town,37000,Bentota,POINT (79.9978544 6.4215276),POINT (79.997854 6.421528)
1614298232,1002,town,15000,Aluthgama,POINT (79.9988986 6.4326494),POINT (79.998899 6.432649)
1639373029,1002,town,15000,Beliatte,POINT (80.7347526 6.0492655),POINT (80.734753 6.049266)
1650277092,1010,suburb,10000,Izzadeen Town,POINT (80.5264896 5.9543879),POINT (80.52649 5.954388)
1660460646,1050,locality,0,Welipenna Interchange,POINT (80.0890188 6.4526517),POINT (80.089019 6.452652)
1662568250,1003,village,5000,Angunakolapelessa,POINT (81.0264399 6.4492224),POINT (81.02644 6.449222)
1700567438,1003,village,5000,Turkish Village Midigama,POINT (80.3994815 5.9785353),POINT (80.399482 5.978535)
1706426811,1003,village,5000,Siruppiddy,POINT (80.0941915 9.7331734),POINT (80.094192 9.733173)
1712640599,1003,village,5000,Kalupahana,POINT (80.8495244 6.7660433),POINT (80.849524 6.766043)
1712897497,1004,hamlet,5000,Walhaputhenna,POINT (80.8702756 6.7644154),POINT (80.870276 6.764415)
1720491052,1002,town,15000,Badalkumbura,POINT (81.2359813 6.8952411),POINT (81.235981 6.895241)
1720491067,1002,town,15000,Buttala,POINT (81.2465378 6.7619728),POINT (81.246538 6.761973)
1721048205,1003,village,5000,Buduruwagala,POINT (81.107521 6.6901818),POINT (81.107521 6.690182)
1722822878,1003,village,5000,Kumbukkana,POINT (81.2979217 6.8078952),POINT (81.297922 6.807895)
1722822879,1003,village,5000,Maligawila,POINT (81.3537594 6.7252077),POINT (81.353759 6.725208)
1723290057,1002,town,15000,Udawalawe,POINT (80.8172144 6.4241386),POINT (80.817214 6.424139)
1723302619,1002,town,15000,Madampe,POINT (80.5931448 6.5339401),POINT (80.593145 6.53394)
1723302622,1003,village,1500,Tiruwanaketiya,POINT (80.4317733 6.6653628),POINT (80.431773 6.665363)
1723384697,1002,town,15000,Tissamaharama,POINT (81.2892814 6.2770724),POINT (81.289281 6.277072)
1724997149,1004,hamlet,500,Godawela,POINT (80.6089735 7.1938467),POINT (80.608974 7.193847)
1725053934,1003,village,5000,Thandiyadi,POINT (81.8345535 7.0605581),POINT (81.834554 7.060558)
1725053935,1003,village,5000,Thirukkovil,POINT (81.8517011 7.11554),POINT (81.851701 7.11554)
1725061614,1003,village,5000,Kalkudah,POINT (81.5603565 7.9156649),POINT (81.560356 7.915665)
1725061619,1004,hamlet,500,Maruthamunai,POINT (81.8129665 7.4343584),POINT (81.812966 7.434358)
1727645733,1002,town,5000,Rattota,POINT (80.677573 7.5206092),POINT (80.677573 7.520609)
1728308112,1003,village,5000,Rotawewa,POINT (80.9149848 8.5953845),POINT (80.914985 8.595384)
1729302889,1003,village,5000,Handapanagala,POINT (81.1309067 6.6568558),POINT (81.130907 6.656856)
1729302890,1003,village,5000,Uva Kuda Oya,POINT (81.1242206 6.5234139),POINT (81.124221 6.523414)
1729302900,1003,village,5000,Nugayaya,POINT (81.1087149 6.7049289),POINT (81.108715 6.704929)
1729302903,1003,village,5000,Thelulla,POINT (81.1394342 6.6009078),POINT (81.139434 6.600908)
1729302906,1003,village,5000,Uva Pelwatte,POINT (81.1935855 6.7466664),POINT (81.193586 6.746666)
1729302908,1003,village,5000,Veherayaya,POINT (81.1180043 6.6433348),POINT (81.118004 6.643335)
1729302909,1003,village,5000,Warunagama,POINT (81.1341191 6.7328459),POINT (81.134119 6.732846)
1729302925,1003,village,5000,Yalabowa,POINT (81.104213 6.7202853),POINT (81.104213 6.720285)
1730326811,1003,village,5000,Sinthupuram,POINT (79.9532657 9.7466655),POINT (79.953266 9.746666)
1730339960,1003,village,5000,Kolambage Ara,POINT (80.7682555 6.4339439),POINT (80.768256 6.433944)
1731515014,1003,village,500,Kalladi,POINT (79.8982249 7.99248),POINT (79.898225 7.99248)
1731515234,1002,town,15000,Madurankuliya,POINT (79.8220149 7.9053801),POINT (79.822015 7.90538)
1731515457,1003,village,1500,Galkulama,POINT (79.9164978 7.9730199),POINT (79.916498 7.97302)
1731568993,1002,town,20000,Anamaduwa,POINT (80.0109366 7.8776367),POINT (80.010937 7.877637)
1733717462,1003,village,5000,Dedigama,POINT (80.2634399 7.2073472),POINT (80.26344 7.207347)
1733768118,1002,town,20000,Warakapola,POINT (80.1965392 7.2249609),POINT (80.196539 7.224961)
1733768477,1003,village,5000,Mahapallegama,POINT (80.26241 7.1774151),POINT (80.26241 7.177415)
1739426106,1002,town,20000,Wellawaya,POINT (81.1018359 6.7317804),POINT (81.101836 6.73178)
1739955377,1003,village,5000,Seeppukulama,POINT (80.5876922 8.380412),POINT (80.587692 8.380412)
1740742132,1002,town,15000,Horowpotana,POINT (80.8321271 8.5496687),POINT (80.832127 8.549669)
1745481386,1002,town,15000,Dikwella,POINT (80.6946513 5.964618),POINT (80.694651 5.964618)
1745481398,1003,village,1000,Hunnadeniya,POINT (80.6555753 5.962348),POINT (80.655575 5.962348)
1745511873,1003,village,5000,Galge,POINT (81.3048517 6.54039),POINT (81.304852 6.54039)
1745524916,1002,town,15000,Pallebedda,POINT (80.7076416 6.4818813),POINT (80.707642 6.481881)
1745540310,1003,village,5000,Idangoda,POINT (80.2785668 6.7313377),POINT (80.278567 6.731338)
1745540314,1002,town,15000,Kahawatta,POINT (80.573265 6.5831751),POINT (80.573265 6.583175)
1745540317,1003,village,5000,Lellopitiya,POINT (80.4825972 6.6631304),POINT (80.482597 6.66313)
1745548902,1002,town,15000,Ingiriya,POINT (80.1766773 6.7437564),POINT (80.176677 6.743756)
1745548912,1003,village,5000,Poruwadanda,POINT (80.119583 6.7376359),POINT (80.119583 6.737636)
1752796346,1003,village,5000,Ohiya,POINT (80.8465729 6.819676),POINT (80.846573 6.819676)
1778824262,1010,suburb,10000,Walgama Junction,POINT (79.9958735 6.865056),POINT (79.995874 6.865056)
1783925992,1002,town,15000,Hunnasgiriya,POINT (80.8519372 7.2972139),POINT (80.851937 7.297214)
1783976655,1002,town,15000,Mahiyanganaya,POINT (80.993126 7.3401663),POINT (80.993126 7.340166)
1788271749,1002,town,15000,Meegoda,POINT (80.0460308 6.8441085),POINT (80.046031 6.844108)
1788410986,1002,town,10000,Induruwa,POINT (80.0105559 6.3739739),POINT (80.010556 6.373974)
1788450007,1002,town,10000,Karandeniya,POINT (80.0911885 6.2706811),POINT (80.091188 6.270681)
1789585967,1003,village,1000,Polwatte Junction,POINT (80.2176357 6.3530575),POINT (80.217636 6.353058)
1790041446,1003,village,5000,Dummaladeniya,POINT (80.1888661 7.2209061),POINT (80.188866 7.220906)
1790051061,1004,hamlet,500,kuruduwattha Junction,POINT (80.1966035 7.1969424),POINT (80.196604 7.196942)
1792701998,1003,village,0,Kellapatha Junction,POINT (80.2126314 6.312202),POINT (80.212631 6.312202)
1792916650,1002,town,10000,Mapalagama,POINT (80.2856003 6.221984),POINT (80.2856 6.221984)
1792917047,1010,suburb,10000,Thalgaswala,POINT (80.2730503 6.2443307),POINT (80.27305 6.244331)
1794054467,1004,hamlet,500,Batuwandara,POINT (79.9479585 6.7666328),POINT (79.947958 6.766633)
1794054490,1050,locality,0,Galtude Junction,POINT (79.9295371 6.7371094),POINT (79.929537 6.737109)
1795284175,1050,locality,0,Gettuwa Junction,POINT (79.9335389 6.7154478),POINT (79.933539 6.715448)
1795284366,1010,suburb,10000,Kurusa Handiya,POINT (79.9485915 6.7072459),POINT (79.948592 6.707246)
1796612290,1010,suburb,10000,Mahawila,POINT (79.936189 6.7070461),POINT (79.936189 6.707046)
1796612362,1010,suburb,10000,Eluwila,POINT (79.92774 6.7087669),POINT (79.92774 6.708767)
1796612395,1010,suburb,10000,Mahabellana Junction,POINT (79.9632042 6.7034392),POINT (79.963204 6.703439)
1796819714,1003,village,5000,Moragahahena,POINT (80.0551878 6.7844301),POINT (80.055188 6.78443)
1796922858,1003,village,5000,Govinna,POINT (80.1182895 6.675212),POINT (80.11829 6.675212)
1796922862,1010,suburb,10000,Egal Oya,POINT (80.1621858 6.6794451),POINT (80.162186 6.679445)
1796923027,1003,village,5000,Thebuwana,POINT (80.05489 6.5936816),POINT (80.05489 6.593682)
1796923125,1004,hamlet,200,Narthupana,POINT (80.0792653 6.62449),POINT (80.079265 6.62449)
1796923177,1002,town,15000,Bulathsinhala,POINT (80.1780249 6.6498951),POINT (80.178025 6.649895)
1796923201,1003,village,1000,Warakagoda,POINT (80.1021446 6.616805),POINT (80.102145 6.616805)
1797915603,1050,locality,10000,Kahangama Junction,POINT (80.363379 6.7008179),POINT (80.363379 6.700818)
1805745147,1002,town,15000,Karawanella,POINT (80.2629202 7.0239285),POINT (80.26292 7.023928)
1805745169,1002,town,15000,Dehiowita,POINT (80.2659166 6.9665597),POINT (80.265917 6.96656)
1805745280,1003,village,1000,Magammana,POINT (80.2624481 7.0102862),POINT (80.262448 7.010286)
1805745304,1002,town,15000,Ruwanwella,POINT (80.2537792 7.0458636),POINT (80.253779 7.045864)
1805791970,1003,village,10000,Urapola,POINT (80.1447522 7.0978173),POINT (80.144752 7.097817)
1809578921,1002,town,15000,Yatiyantota,POINT (80.2950276 7.0289554),POINT (80.295028 7.028955)
1809637891,1003,village,10000,Nugawela,POINT (80.5876229 7.3283292),POINT (80.587623 7.328329)
1809677746,1003,village,15000,Halloluwa,POINT (80.6070953 7.2907251),POINT (80.607095 7.290725)
1813587330,1003,village,5000,Sudugala,POINT (80.5998587 5.9341422),POINT (80.599859 5.934142)
1813587947,1003,village,1000,Talalla,POINT (80.627464 5.9482175),POINT (80.627464 5.948218)
1814571480,1002,town,5000,Padalangala,POINT (80.9133142 6.2536678),POINT (80.913314 6.253668)
1814571533,1002,town,15000,Embilipitiya,POINT (80.8538325 6.3340647),POINT (80.853832 6.334065)
1814571596,1003,village,5000,Meegahajandura,POINT (81.029452 6.3686266),POINT (81.029452 6.368627)
1818516404,1003,village,5000,Ridiyagama,POINT (80.981816 6.1877995),POINT (80.981816 6.1878)
1818567146,1003,village,10000,Ganegoda,POINT (80.9740805 6.160045),POINT (80.97408 6.160045)
1818567298,1003,village,5000,Mahapelessa,POINT (80.9841334 6.2476556),POINT (80.984133 6.247656)
1818583229,1002,town,15000,Angunukolapelessa,POINT (80.8976735 6.166936),POINT (80.897674 6.166936)
1818771605,1002,town,10000,Diyatalawa,POINT (80.9572225 6.8069617),POINT (80.957222 6.806962)
1819855425,1004,hamlet,500,Amunudowa,POINT (80.9833931 6.853842),POINT (80.983393 6.853842)
1819856065,1002,town,9000,Bandarawela,POINT (80.9888204 6.8304821),POINT (80.98882 6.830482)
1819856580,1002,town,5000,Ettampitiya,POINT (80.9895727 6.9369633),POINT (80.989573 6.936963)
1819857942,1004,hamlet,500,Hospital Junction,POINT (80.9850453 6.8403429),POINT (80.985045 6.840343)
1820038174,1002,town,500,Boralande,POINT (80.8954065 6.8302749),POINT (80.895406 6.830275)
1821179103,1004,hamlet,500,Gawarammana,POINT (80.8640992 6.8990557),POINT (80.864099 6.899056)
1822512017,1001,city,39600,Kalutara,POINT (79.963301 6.5852614),POINT (79.963301 6.585261)
1822570013,1002,town,15000,Nagoda,POINT (79.9886982 6.5690331),POINT (79.988698 6.569033)
