osm_id,code,fclass,name,layer,bridge,tunnel,geometry,geometry_wkt
30617333,6101,rail,Main Line,0,F,F,"LINESTRING (80.6021732 6.9171218, 80.6022904 6.9176012, 80.6023771 6.9178168, 80.6024803 6.9180085, 80.6025903 6.9181696, 80.602994 6.9186156, 80.6037155 6.9193824, 80.604087 6.9197885, 80.6044964 6.9203318, 80.6048085 6.9208149, 80.605053 6.9212318, 80.6053946 6.9218667, 80.6057017 6.922551, 80.6059779 6.9232473, 80.6061997 6.9238678, 80.6063468 6.9242138, 80.606385 6.9242913, 80.6065026 6.9245308, 80.6068684 6.925171, 80.607408 6.9260911, 80.6076972 6.9265822, 80.6080634 6.92716, 80.6081101 6.9272366, 80.6087389 6.9282671, 80.6089368 6.9285913, 80.6091577 6.9288774, 80.609442 6.9291796, 80.6097094 6.9294035, 80.6100643 6.9296562, 80.6106825 6.9300583, 80.611214 6.9303832, 80.6115087 6.9305415, 80.6117595 6.9306361, 80.6120464 6.9306946, 80.6123352 6.9307267, 80.6126949 6.9307044, 80.6129846 6.9306325, 80.6132112 6.9305473, 80.6135369 6.9303766, 80.6139032 6.9301812, 80.6140786 6.9300997, 80.6142465 6.930048, 80.6143886 6.930022, 80.61472 6.9299961, 80.6150096 6.9300081, 80.6152334 6.9299919, 80.6155166 6.9299149, 80.6159927 6.9297418, 80.6164392 6.9295807, 80.616682 6.9295195, 80.6169473 6.9295153, 80.6172493 6.9295767, 80.6172701 6.9295847, 80.6175012 6.9296897, 80.6177039 6.9298204, 80.6178797 6.9299932, 80.6180432 6.9302317, 80.6182404 6.9306109, 80.6183705 6.9308705, 80.6184885 6.9310185, 80.6186843 6.9311713, 80.6188921 6.9312768, 80.6191201 6.9313551, 80.6194755 6.9314672, 80.619788 6.9315428, 80.62002 6.931579, 80.6202008 6.9315721, 80.6203875 6.9315231, 80.6206074 6.9314299, 80.6208475 6.9313128, 80.6210111 6.9312635, 80.6211704 6.9312384, 80.6213474 6.9312393, 80.6215529 6.9312875, 80.6217037 6.9313424, 80.6219386 6.9314829, 80.6221135 6.9316709, 80.6227411 6.932487, 80.6232802 6.9331859, 80.6235029 6.9334229, 80.6238931 6.9336545, 80.6241814 6.933793, 80.6243893 6.933962, 80.6245232 6.9341455, 80.624616 6.9343561, 80.6246629 6.9345984, 80.6246535 6.9348394, 80.6246052 6.9351043, 80.6245932 6.9354025, 80.6246119 6.9355969, 80.6246911 6.9358165, 80.6248292 6.9360639, 80.6250076 6.9362426, 80.6252423 6.9363797, 80.6257369 6.9365405, 80.626008 6.9366659, 80.6261636 6.9367897, 80.6264479 6.9370626, 80.6266156 6.9371784, 80.6268878 6.9373023, 80.6271332 6.9373515, 80.6274736 6.9373276, 80.6276992 6.9373023, 80.627966 6.9372929, 80.6283067 6.9373435, 80.6286607 6.9374673, 80.6288579 6.9375925, 80.6290631 6.9377589, 80.6292656 6.9379892, 80.6294638 6.9382233, 80.6296813 6.9383859, 80.6298932 6.9384831, 80.6301105 6.938523, 80.6304243 6.9385217, 80.6308454 6.9384685, 80.6311404 6.9384685, 80.6314178 6.9385265, 80.6318713 6.9386908, 80.6320441 6.9387296, 80.6321018 6.9387371, 80.6323515 6.93874, 80.6326245 6.9386769, 80.632845 6.9385563, 80.6330381 6.9383966, 80.6333718 6.9380196, 80.6335598 6.9378774, 80.6337645 6.9377825, 80.6340064 6.9377229, 80.6343121 6.9377269, 80.634564 6.9377933, 80.6347897 6.9379259, 80.6349948 6.9380984, 80.6351463 6.938314, 80.6352697 6.9385217, 80.6357512 6.9393271, 80.6358866 6.9395095, 80.6360462 6.9396626, 80.6363949 6.9399382, 80.6369219 6.9403575, 80.6371459 6.9405972, 80.637357 6.9408805, 80.6378044 6.941605, 80.6379304 6.9418685, 80.6379801 6.9420682, 80.6379962 6.9422679, 80.6380082 6.9425275, 80.6380511 6.9427432, 80.638133 6.9429429, 80.6382786 6.9431652, 80.638365 6.9432784)","LINESTRING (80.602173 6.917122, 80.60229 6.917601, 80.602377 6.917817, 80.60248 6.918008, 80.60259 6.91817, 80.602994 6.918616, 80.603716 6.919382, 80.604087 6.919788, 80.604496 6.920332, 80.604808 6.920815, 80.605053 6.921232, 80.605395 6.921867, 80.605702 6.922551, 80.605978 6.923247, 80.6062 6.923868, 80.606347 6.924214, 80.606385 6.924291, 80.606503 6.924531, 80.606868 6.925171, 80.607408 6.926091, 80.607697 6.926582, 80.608063 6.92716, 80.60811 6.927237, 80.608739 6.928267, 80.608937 6.928591, 80.609158 6.928877, 80.609442 6.92918, 80.609709 6.929404, 80.610064 6.929656, 80.610682 6.930058, 80.611214 6.930383, 80.611509 6.930542, 80.61176 6.930636, 80.612046 6.930695, 80.612335 6.930727, 80.612695 6.930704, 80.612985 6.930632, 80.613211 6.930547, 80.613537 6.930377, 80.613903 6.930181, 80.614079 6.9301, 80.614246 6.930048, 80.614389 6.930022, 80.61472 6.929996, 80.61501 6.930008, 80.615233 6.929992, 80.615517 6.929915, 80.615993 6.929742, 80.616439 6.929581, 80.616682 6.92952, 80.616947 6.929515, 80.617249 6.929577, 80.61727 6.929585, 80.617501 6.92969, 80.617704 6.92982, 80.61788 6.929993, 80.618043 6.930232, 80.61824 6.930611, 80.61837 6.93087, 80.618488 6.931018, 80.618684 6.931171, 80.618892 6.931277, 80.61912 6.931355, 80.619476 6.931467, 80.619788 6.931543, 80.62002 6.931579, 80.620201 6.931572, 80.620388 6.931523, 80.620607 6.93143, 80.620848 6.931313, 80.621011 6.931264, 80.62117 6.931238, 80.621347 6.931239, 80.621553 6.931288, 80.621704 6.931342, 80.621939 6.931483, 80.622114 6.931671, 80.622741 6.932487, 80.62328 6.933186, 80.623503 6.933423, 80.623893 6.933654, 80.624181 6.933793, 80.624389 6.933962, 80.624523 6.934146, 80.624616 6.934356, 80.624663 6.934598, 80.624654 6.934839, 80.624605 6.935104, 80.624593 6.935402, 80.624612 6.935597, 80.624691 6.935816, 80.624829 6.936064, 80.625008 6.936243, 80.625242 6.93638, 80.625737 6.93654, 80.626008 6.936666, 80.626164 6.93679, 80.626448 6.937063, 80.626616 6.937178, 80.626888 6.937302, 80.627133 6.937352, 80.627474 6.937328, 80.627699 6.937302, 80.627966 6.937293, 80.628307 6.937344, 80.628661 6.937467, 80.628858 6.937592, 80.629063 6.937759, 80.629266 6.937989, 80.629464 6.938223, 80.629681 6.938386, 80.629893 6.938483, 80.63011 6.938523, 80.630424 6.938522, 80.630845 6.938468, 80.63114 6.938468, 80.631418 6.938526, 80.631871 6.938691, 80.632044 6.93873, 80.632102 6.938737, 80.632352 6.93874, 80.632624 6.938677, 80.632845 6.938556, 80.633038 6.938397, 80.633372 6.93802, 80.63356 6.937877, 80.633764 6.937782, 80.634006 6.937723, 80.634312 6.937727, 80.634564 6.937793, 80.63479 6.937926, 80.634995 6.938098, 80.635146 6.938314, 80.63527 6.938522, 80.635751 6.939327, 80.635887 6.93951, 80.636046 6.939663, 80.636395 6.939938, 80.636922 6.940358, 80.637146 6.940597, 80.637357 6.94088, 80.637804 6.941605, 80.63793 6.941868, 80.63798 6.942068, 80.637996 6.942268, 80.638008 6.942528, 80.638051 6.942743, 80.638133 6.942943, 80.638279 6.943165, 80.638365 6.943278)"
48670711,6101,rail,,0,F,F,"LINESTRING (80.0593716 7.154126, 80.0599473 7.1551069, 80.0605138 7.1559694, 80.0608599 7.1565453, 80.0636397 7.1609022, 80.0639676 7.161533, 80.0642904 7.1622545, 80.0648345 7.1639038, 80.0656582 7.1663566, 80.0661299 7.167817, 80.06633 7.1684365, 80.0691382 7.1770817, 80.0695699 7.1783662, 80.0699072 7.1796024, 80.0700629 7.1803872, 80.0701527 7.181055, 80.0702324 7.1815261, 80.0703739 7.1819786, 80.0705046 7.1823079, 80.0706142 7.1825085, 80.0707427 7.1827038, 80.0708667 7.1828914, 80.0710176 7.183087, 80.0712136 7.1833072, 80.0714056 7.1834728, 80.0716481 7.1836654, 80.0718242 7.1837893, 80.071952 7.18387, 80.0730601 7.1845466, 80.0740874 7.185214, 80.0744379 7.1854014, 80.0756301 7.1860387, 80.079922 7.1879089, 80.0803298 7.1880873, 80.0807806 7.1883003, 80.0813313 7.1885927, 80.0816108 7.1887803, 80.0819686 7.1890564, 80.0823555 7.1893717, 80.0826472 7.1896418, 80.0832552 7.1903511, 80.0866759 7.1944878, 80.0893396 7.197737, 80.0894756 7.19791, 80.0898409 7.1983772, 80.0904069 7.1991013, 80.0905588 7.1992822, 80.0926365 7.2017565, 80.0945532 7.2040694, 80.0956332 7.205366, 80.0958686 7.2056338, 80.0960938 7.2058941, 80.0965824 7.2063919, 80.0977143 7.2074228, 80.1029987 7.2111708, 80.1035603 7.2115866, 80.1038602 7.2118323, 80.1042629 7.2121545, 80.10485 7.2127385, 80.1051152 7.21302)","LINESTRING (80.059372 7.154126, 80.059947 7.155107, 80.060514 7.155969, 80.06086 7.156545, 80.06364 7.160902, 80.063968 7.161533, 80.06429 7.162254, 80.064834 7.163904, 80.065658 7.166357, 80.06613 7.167817, 80.06633 7.168436, 80.069138 7.177082, 80.06957 7.178366, 80.069907 7.179602, 80.070063 7.180387, 80.070153 7.181055, 80.070232 7.181526, 80.070374 7.181979, 80.070505 7.182308, 80.070614 7.182508, 80.070743 7.182704, 80.070867 7.182891, 80.071018 7.183087, 80.071214 7.183307, 80.071406 7.183473, 80.071648 7.183665, 80.071824 7.183789, 80.071952 7.18387, 80.07306 7.184547, 80.074087 7.185214, 80.074438 7.185401, 80.07563 7.186039, 80.079922 7.187909, 80.08033 7.188087, 80.080781 7.1883, 80.081331 7.188593, 80.081611 7.18878, 80.081969 7.189056, 80.082356 7.189372, 80.082647 7.189642, 80.083255 7.190351, 80.086676 7.194488, 80.08934 7.197737, 80.089476 7.19791, 80.089841 7.198377, 80.090407 7.199101, 80.090559 7.199282, 80.092636 7.201756, 80.094553 7.204069, 80.095633 7.205366, 80.095869 7.205634, 80.096094 7.205894, 80.096582 7.206392, 80.097714 7.207423, 80.102999 7.211171, 80.10356 7.211587, 80.10386 7.211832, 80.104263 7.212154, 80.10485 7.212738, 80.105115 7.21302)"
50127293,6101,rail,Main Line,0,F,F,"LINESTRING (79.9679435 7.0678194, 79.9672916 7.06762, 79.9668811 7.0675416, 79.9664293 7.0675466, 79.9657745 7.0676212, 79.9613695 7.0683911, 79.96072 7.0685069, 79.9590459 7.0687955, 79.9587934 7.0688281, 79.9585732 7.068833, 79.9583555 7.0688196, 79.9579671 7.0687956, 79.9578963 7.0687866, 79.9575729 7.0687176, 79.9573047 7.0686497, 79.9571631 7.0686036, 79.9570258 7.068549, 79.9567447 7.0684109, 79.9563822 7.0682057, 79.955929 7.0678891, 79.955469 7.0675785, 79.9547993 7.0672375, 79.9544354 7.0671126, 79.9541025 7.067047, 79.9536824 7.0669966, 79.9532263 7.0670002, 79.9529343 7.0670266, 79.9526139 7.0670905, 79.9516994 7.0673949, 79.9506603 7.0677929, 79.9499808 7.0680108, 79.949615 7.0680909, 79.9492728 7.0681027, 79.9488448 7.0681168, 79.9484393 7.0680669, 79.9480863 7.0679836, 79.9477666 7.0678706, 79.9475315 7.0677606, 79.9473427 7.0676677, 79.9469916 7.0674457, 79.9466708 7.067199, 79.9463962 7.0669054, 79.9463044 7.0668139, 79.9461862 7.0666757, 79.9458128 7.0662294, 79.9453498 7.0656329, 79.9426786 7.062191, 79.9409839 7.0600625, 79.9371438 7.0551316, 79.9364885 7.0542822, 79.9335612 7.0505974, 79.9316273 7.0481047, 79.9311044 7.0472812, 79.9307131 7.046604, 79.9305098 7.0461573, 79.9300812 7.0450902, 79.9298748 7.0443537, 79.9296332 7.0430114, 79.9295921 7.0423929, 79.9294818 7.0411215, 79.9293922 7.0406142, 79.9292178 7.0401533, 79.9289396 7.0396486, 79.9287062 7.0392821, 79.9282937 7.0388689, 79.9277406 7.0384907, 79.927266 7.0383101, 79.926451 7.0381193, 79.9259984 7.0380751, 79.9243194 7.0379566, 79.9239652 7.0378917, 79.923593 7.0378023, 79.9231242 7.0376129, 79.9225877 7.0373157, 79.9221169 7.0369334, 79.9217113 7.0364665, 79.92136 7.0358712, 79.9211243 7.035263, 79.9210472 7.0348548, 79.9210213 7.0345077, 79.9210189 7.03414, 79.9211669 7.0325951, 79.9211806 7.0323706)","LINESTRING (79.967944 7.067819, 79.967292 7.06762, 79.966881 7.067542, 79.966429 7.067547, 79.965774 7.067621, 79.96137 7.068391, 79.96072 7.068507, 79.959046 7.068796, 79.958793 7.068828, 79.958573 7.068833, 79.958356 7.06882, 79.957967 7.068796, 79.957896 7.068787, 79.957573 7.068718, 79.957305 7.06865, 79.957163 7.068604, 79.957026 7.068549, 79.956745 7.068411, 79.956382 7.068206, 79.955929 7.067889, 79.955469 7.067578, 79.954799 7.067238, 79.954435 7.067113, 79.954102 7.067047, 79.953682 7.066997, 79.953226 7.067, 79.952934 7.067027, 79.952614 7.06709, 79.951699 7.067395, 79.95066 7.067793, 79.949981 7.068011, 79.949615 7.068091, 79.949273 7.068103, 79.948845 7.068117, 79.948439 7.068067, 79.948086 7.067984, 79.947767 7.067871, 79.947532 7.067761, 79.947343 7.067668, 79.946992 7.067446, 79.946671 7.067199, 79.946396 7.066905, 79.946304 7.066814, 79.946186 7.066676, 79.945813 7.066229, 79.94535 7.065633, 79.942679 7.062191, 79.940984 7.060062, 79.937144 7.055132, 79.936488 7.054282, 79.933561 7.050597, 79.931627 7.048105, 79.931104 7.047281, 79.930713 7.046604, 79.93051 7.046157, 79.930081 7.04509, 79.929875 7.044354, 79.929633 7.043011, 79.929592 7.042393, 79.929482 7.041122, 79.929392 7.040614, 79.929218 7.040153, 79.92894 7.039649, 79.928706 7.039282, 79.928294 7.038869, 79.927741 7.038491, 79.927266 7.03831, 79.926451 7.038119, 79.925998 7.038075, 79.924319 7.037957, 79.923965 7.037892, 79.923593 7.037802, 79.923124 7.037613, 79.922588 7.037316, 79.922117 7.036933, 79.921711 7.036466, 79.92136 7.035871, 79.921124 7.035263, 79.921047 7.034855, 79.921021 7.034508, 79.921019 7.03414, 79.921167 7.032595, 79.921181 7.032371)"
50127295,6101,rail,Main Line,0,T,F,"LINESTRING (79.9862224 7.083433, 79.9860505 7.083173)","LINESTRING (79.986222 7.083433, 79.98605 7.083173)"
50307690,6101,rail,Kochchikade Railway Bridge,1,T,F,"LINESTRING (79.8593826 7.2694842, 79.8596132 7.2703537)","LINESTRING (79.859383 7.269484, 79.859613 7.270354)"
50307691,6101,rail,Puttalam Line,0,F,F,"LINESTRING (79.8596132 7.2703537, 79.8601444 7.2723671, 79.8602739 7.2732544, 79.8603115 7.2740022, 79.860287 7.2765535, 79.8602837 7.2806581, 79.8602402 7.2855577, 79.8602304 7.2868184, 79.8602961 7.2913207)","LINESTRING (79.859613 7.270354, 79.860144 7.272367, 79.860274 7.273254, 79.860312 7.274002, 79.860287 7.276554, 79.860284 7.280658, 79.86024 7.285558, 79.86023 7.286818, 79.860296 7.291321)"
50738688,6101,rail,Kolonnawa Oil Storage Line,0,F,F,"LINESTRING (79.8898347 6.9284317, 79.8889794 6.9284218, 79.8870092 6.9283896, 79.8869463 6.9283894, 79.8862834 6.928514, 79.8860744 6.9285751, 79.8855339 6.9288243, 79.885043 6.9291214, 79.8849274 6.9292324, 79.8845889 6.9295575, 79.8843738 6.9298525, 79.8842067 6.9301128, 79.8838945 6.9307736, 79.883647 6.9313327, 79.8834683 6.931769, 79.8834066 6.9321829, 79.8834422 6.9326043, 79.8834773 6.9330203, 79.8836524 6.9334699, 79.8838428 6.9338711, 79.8840938 6.9342428, 79.8845879 6.9346538, 79.8848522 6.9348329, 79.8863169 6.9356881, 79.8867385 6.9360177, 79.8869611 6.936303, 79.8870964 6.9366092, 79.887176 6.9368808, 79.887217 6.9371832, 79.8871788 6.9377144, 79.8871079 6.9379511, 79.8869139 6.9382839, 79.8842918 6.941931, 79.8841989 6.9421521, 79.8841755 6.9423986, 79.884215 6.9427751, 79.8843461 6.9431559)","LINESTRING (79.889835 6.928432, 79.888979 6.928422, 79.887009 6.92839, 79.886946 6.928389, 79.886283 6.928514, 79.886074 6.928575, 79.885534 6.928824, 79.885043 6.929121, 79.884927 6.929232, 79.884589 6.929558, 79.884374 6.929852, 79.884207 6.930113, 79.883894 6.930774, 79.883647 6.931333, 79.883468 6.931769, 79.883407 6.932183, 79.883442 6.932604, 79.883477 6.93302, 79.883652 6.93347, 79.883843 6.933871, 79.884094 6.934243, 79.884588 6.934654, 79.884852 6.934833, 79.886317 6.935688, 79.886738 6.936018, 79.886961 6.936303, 79.887096 6.936609, 79.887176 6.936881, 79.887217 6.937183, 79.887179 6.937714, 79.887108 6.937951, 79.886914 6.938284, 79.884292 6.941931, 79.884199 6.942152, 79.884176 6.942399, 79.884215 6.942775, 79.884346 6.943156)"
51193204,6101,rail,Port Line,0,F,F,"LINESTRING (79.8853102 6.9450283, 79.8854367 6.9452846, 79.8854864 6.945415, 79.885534 6.9456014, 79.8855595 6.9458005, 79.8855682 6.9462404, 79.8855461 6.9466252, 79.8854767 6.9470076, 79.8853582 6.9473905, 79.885247 6.9476243, 79.8851473 6.9478202, 79.884928 6.9481423, 79.8848466 6.9482396, 79.8847528 6.9483345, 79.8845677 6.9485076, 79.8844621 6.9486075, 79.8827114 6.950126)","LINESTRING (79.88531 6.945028, 79.885437 6.945285, 79.885486 6.945415, 79.885534 6.945601, 79.88556 6.9458, 79.885568 6.94624, 79.885546 6.946625, 79.885477 6.947008, 79.885358 6.94739, 79.885247 6.947624, 79.885147 6.94782, 79.884928 6.948142, 79.884847 6.94824, 79.884753 6.948334, 79.884568 6.948508, 79.884462 6.948608, 79.882711 6.950126)"
62005148,6101,rail,Mihintale Branch,0,F,F,"LINESTRING (80.4184175 8.3589117, 80.41847 8.3590094, 80.4185175 8.3590807, 80.4185904 8.3591812, 80.4186173 8.3592103, 80.4186764 8.3592744, 80.4187985 8.3593762, 80.4189158 8.3594598, 80.4190867 8.3595632, 80.4192631 8.3596517, 80.4194304 8.3597151, 80.4195822 8.3597507, 80.4197511 8.3597677, 80.4199216 8.3597693, 80.4201202 8.3597496, 80.4234157 8.3592301, 80.423569 8.3592059, 80.4301084 8.358175, 80.4314146 8.3579691, 80.4316891 8.3579267, 80.4318161 8.3579106, 80.4319643 8.3578976, 80.4321129 8.357889, 80.4329806 8.3579095, 80.4334847 8.3579151, 80.4337208 8.3579084, 80.4339587 8.3578868, 80.434191 8.3578555, 80.4345553 8.3578253, 80.4378512 8.3576966, 80.4388702 8.3576218, 80.4392573 8.3576027, 80.4396083 8.3576056, 80.4400309 8.3576311, 80.4414692 8.3577491, 80.4417303 8.3577705, 80.4424322 8.3578308, 80.4426023 8.3578533, 80.4427689 8.3578855, 80.4429331 8.35793, 80.443098 8.3579825, 80.446365 8.3594368, 80.4465439 8.359537, 80.4467538 8.3596853, 80.4471458 8.3600309, 80.4484077 8.361198, 80.4491235 8.3618256, 80.4498111 8.3624426, 80.4508783 8.3634694, 80.4510594 8.363657, 80.4512173 8.3638536, 80.4530355 8.3664119, 80.4531744 8.3666444, 80.4533146 8.3669248, 80.4535655 8.3675216, 80.4544925 8.3697102, 80.4546331 8.3700007, 80.4547987 8.3702959, 80.4557348 8.371914, 80.4558919 8.3722198, 80.459712 8.3807164, 80.4598606 8.3810354, 80.4600224 8.3813541, 80.4601811 8.3816173, 80.4603795 8.381891, 80.460935 8.3824702, 80.4611653 8.3826934, 80.4614239 8.3829276, 80.4631236 8.3843119, 80.4632509 8.3844169, 80.4633979 8.3844945, 80.4635731 8.3845542, 80.4638025 8.3846078, 80.4664585 8.3850744, 80.4666316 8.3850958, 80.4667614 8.3851024, 80.4668794 8.3850925, 80.4669975 8.3850662, 80.4672692 8.3849777, 80.4688616 8.3844363, 80.4691313 8.3843291, 80.4694666 8.3841812, 80.475688 8.3813993, 80.4783395 8.3801894, 80.47863 8.3800569, 80.4823994 8.3783336, 80.4826251 8.3782522, 80.4828635 8.3781914, 80.4837631 8.3780434, 80.483949 8.3780299, 80.4841171 8.3780283, 80.4842809 8.3780432, 80.4844686 8.3780741, 80.4846401 8.3781216, 80.4848053 8.3781937, 80.4849625 8.3782895, 80.4858716 8.3789981, 80.4860377 8.379131, 80.4861886 8.3792786, 80.4863052 8.3794228, 80.4864443 8.3796209, 80.4873154 8.3809856, 80.487413 8.381116, 80.4874988 8.381211, 80.4875914 8.3812907, 80.4876987 8.3813646, 80.4878469 8.3814519, 80.4880014 8.3815307, 80.488171 8.381608, 80.4883614 8.3816809, 80.489775 8.3821624, 80.4902083 8.3823171, 80.4903626 8.3823596, 80.4905169 8.3823867, 80.4906466 8.3824001, 80.4908102 8.3823935, 80.4909571 8.3823595, 80.4910949 8.3823087, 80.4912252 8.3822476, 80.4913572 8.3821695, 80.4915755 8.3820116, 80.4917002 8.3818947, 80.4922284 8.3813264, 80.4926227 8.3809114, 80.4927703 8.3807427, 80.4928817 8.3806155, 80.4929538 8.3805103, 80.4930121 8.3803983, 80.4930601 8.3802972, 80.4937632 8.3787086, 80.4944052 8.3772288, 80.4944697 8.3770714, 80.4945366 8.3769475, 80.4946069 8.3768542, 80.4946891 8.3767617, 80.494871 8.376598, 80.4949941 8.3765016, 80.4951008 8.3764318, 80.4952585 8.3763486, 80.4954095 8.3762978, 80.4956083 8.3762638, 80.4962189 8.376257, 80.4964264 8.3762469, 80.4966002 8.3762242, 80.4967436 8.3761926, 80.4968774 8.3761552, 80.4970316 8.3760885, 80.4971809 8.376011, 80.4973198 8.3759194, 80.4974519 8.3758091, 80.4975995 8.3756711, 80.4983164 8.3748644, 80.5001588 8.372791, 80.5003137 8.3726022, 80.5004534 8.3724149, 80.5006584 8.3721306, 80.5008213 8.3718863, 80.5009306 8.3717059, 80.5010237 8.3715436, 80.5011197 8.3713569, 80.5015687 8.3704499, 80.5016342 8.3702898, 80.5016856 8.3701507, 80.5017131 8.3700353, 80.5017335 8.3699007, 80.5017542 8.3697248, 80.5017645 8.3695687, 80.501764 8.3693895, 80.5017388 8.3683709, 80.5017264 8.3673642, 80.5017268 8.3671918, 80.5017371 8.3670069, 80.5017559 8.3668609, 80.5018057 8.366542, 80.5018159 8.3664029, 80.5018261 8.3662001, 80.501834 8.3634403, 80.5018344 8.3633007, 80.5018314 8.3631453, 80.5018142 8.3629859, 80.5017834 8.3628416, 80.5017319 8.362672, 80.5017011 8.3625583, 80.501677 8.3624226, 80.501665 8.3622902, 80.5016611 8.3621727, 80.5016684 8.3609249, 80.5016705 8.3605595, 80.5016504 8.3587108, 80.5016488 8.3586228, 80.5016445 8.3583958)","LINESTRING (80.418418 8.358912, 80.41847 8.359009, 80.418518 8.359081, 80.41859 8.359181, 80.418617 8.35921, 80.418676 8.359274, 80.418798 8.359376, 80.418916 8.35946, 80.419087 8.359563, 80.419263 8.359652, 80.41943 8.359715, 80.419582 8.359751, 80.419751 8.359768, 80.419922 8.359769, 80.42012 8.35975, 80.423416 8.35923, 80.423569 8.359206, 80.430108 8.358175, 80.431415 8.357969, 80.431689 8.357927, 80.431816 8.357911, 80.431964 8.357898, 80.432113 8.357889, 80.432981 8.35791, 80.433485 8.357915, 80.433721 8.357908, 80.433959 8.357887, 80.434191 8.357856, 80.434555 8.357825, 80.437851 8.357697, 80.43887 8.357622, 80.439257 8.357603, 80.439608 8.357606, 80.440031 8.357631, 80.441469 8.357749, 80.44173 8.35777, 80.442432 8.357831, 80.442602 8.357853, 80.442769 8.357886, 80.442933 8.35793, 80.443098 8.357982, 80.446365 8.359437, 80.446544 8.359537, 80.446754 8.359685, 80.447146 8.360031, 80.448408 8.361198, 80.449124 8.361826, 80.449811 8.362443, 80.450878 8.363469, 80.451059 8.363657, 80.451217 8.363854, 80.453036 8.366412, 80.453174 8.366644, 80.453315 8.366925, 80.453566 8.367522, 80.454492 8.36971, 80.454633 8.370001, 80.454799 8.370296, 80.455735 8.371914, 80.455892 8.37222, 80.459712 8.380716, 80.459861 8.381035, 80.460022 8.381354, 80.460181 8.381617, 80.46038 8.381891, 80.460935 8.38247, 80.461165 8.382693, 80.461424 8.382928, 80.463124 8.384312, 80.463251 8.384417, 80.463398 8.384494, 80.463573 8.384554, 80.463802 8.384608, 80.466458 8.385074, 80.466632 8.385096, 80.466761 8.385102, 80.466879 8.385092, 80.466998 8.385066, 80.467269 8.384978, 80.468862 8.384436, 80.469131 8.384329, 80.469467 8.384181, 80.475688 8.381399, 80.47834 8.380189, 80.47863 8.380057, 80.482399 8.378334, 80.482625 8.378252, 80.482864 8.378191, 80.483763 8.378043, 80.483949 8.37803, 80.484117 8.378028, 80.484281 8.378043, 80.484469 8.378074, 80.48464 8.378122, 80.484805 8.378194, 80.484962 8.37829, 80.485872 8.378998, 80.486038 8.379131, 80.486189 8.379279, 80.486305 8.379423, 80.486444 8.379621, 80.487315 8.380986, 80.487413 8.381116, 80.487499 8.381211, 80.487591 8.381291, 80.487699 8.381365, 80.487847 8.381452, 80.488001 8.381531, 80.488171 8.381608, 80.488361 8.381681, 80.489775 8.382162, 80.490208 8.382317, 80.490363 8.38236, 80.490517 8.382387, 80.490647 8.3824, 80.49081 8.382394, 80.490957 8.38236, 80.491095 8.382309, 80.491225 8.382248, 80.491357 8.38217, 80.491576 8.382012, 80.4917 8.381895, 80.492228 8.381326, 80.492623 8.380911, 80.49277 8.380743, 80.492882 8.380616, 80.492954 8.38051, 80.493012 8.380398, 80.49306 8.380297, 80.493763 8.378709, 80.494405 8.377229, 80.49447 8.377071, 80.494537 8.376948, 80.494607 8.376854, 80.494689 8.376762, 80.494871 8.376598, 80.494994 8.376502, 80.495101 8.376432, 80.495258 8.376349, 80.49541 8.376298, 80.495608 8.376264, 80.496219 8.376257, 80.496426 8.376247, 80.4966 8.376224, 80.496744 8.376193, 80.496877 8.376155, 80.497032 8.376088, 80.497181 8.376011, 80.49732 8.375919, 80.497452 8.375809, 80.4976 8.375671, 80.498316 8.374864, 80.500159 8.372791, 80.500314 8.372602, 80.500453 8.372415, 80.500658 8.372131, 80.500821 8.371886, 80.500931 8.371706, 80.501024 8.371544, 80.50112 8.371357, 80.501569 8.37045, 80.501634 8.37029, 80.501686 8.370151, 80.501713 8.370035, 80.501734 8.369901, 80.501754 8.369725, 80.501764 8.369569, 80.501764 8.36939, 80.501739 8.368371, 80.501726 8.367364, 80.501727 8.367192, 80.501737 8.367007, 80.501756 8.366861, 80.501806 8.366542, 80.501816 8.366403, 80.501826 8.3662, 80.501834 8.36344, 80.501834 8.363301, 80.501831 8.363145, 80.501814 8.362986, 80.501783 8.362842, 80.501732 8.362672, 80.501701 8.362558, 80.501677 8.362423, 80.501665 8.36229, 80.501661 8.362173, 80.501668 8.360925, 80.50167 8.36056, 80.50165 8.358711, 80.501649 8.358623, 80.501644 8.358396)"
97913248,6101,rail,Seeduwa Railway Bridge,1,T,F,"LINESTRING (79.8842414 7.1239455, 79.8844907 7.1233104)","LINESTRING (79.884241 7.123946, 79.884491 7.12331)"
98046397,6101,rail,,1,T,F,"LINESTRING (79.8771036 6.9549722, 79.876973 6.955088)","LINESTRING (79.877104 6.954972, 79.876973 6.955088)"
98046399,6101,rail,Coastal Line,1,T,F,"LINESTRING (79.8493512 6.9204911, 79.8492317 6.9203353)","LINESTRING (79.849351 6.920491, 79.849232 6.920335)"
98046401,6101,rail,,1,T,F,"LINESTRING (79.8823557 6.9403703, 79.8820953 6.9401339)","LINESTRING (79.882356 6.94037, 79.882095 6.940134)"
98046402,6101,rail,,0,F,F,"LINESTRING (79.876973 6.955088, 79.8766155 6.9554163)","LINESTRING (79.876973 6.955088, 79.876616 6.955416)"
